cell_line	small_molecule	concentration	cell_count__time0	cell_count	cell_count__ctrl	replicate	GRvalue
BT-20	WYE-125132	0.37	1334	1913	3925	2	0.260538328286665
BT-20	WYE-125132	0.37	1657	2430	5383	1	0.252631616861203
BT-20	WYE-125132	1.11	1097	1252	3673	3	0.0787552941000618
BT-20	WYE-125132	1.11	1334	1732	3925	2	0.182579529243854
BT-20	WYE-125132	1.11	1657	2233	5383	1	0.191853117377893
BT-20	WYE-125132	3.33	1097	1166	3673	3	0.0356084631874662
BT-20	WYE-125132	3.33	1334	1586	3925	2	0.117548146263709
BT-20	WYE-125132	3.33	1657	2216	5383	1	0.186506756944417
BT-20	WYE-125132	10	1097	1009	3673	3	-0.0468314754325714
BT-20	WYE-125132	10	1334	1450	3925	2	0.0550150222586685
BT-20	WYE-125132	10	1657	2019	5383	1	0.123268442460787
BT-20	WZ-4-145	0.04	1097	2843	3673	3	0.72671688984925
BT-20	WZ-4-145	0.04	1334	3309	3925	2	0.792292574152944
BT-20	WZ-4-145	0.04	1657	4689	5383	1	0.84401881408879
BT-20	WZ-4-145	0.12	1097	2948	3673	3	0.763013296629657
BT-20	WZ-4-145	0.12	1334	3753	3925	2	0.943257564787677
BT-20	WZ-4-145	0.12	1657	4754	5383	1	0.859014219290054
BT-20	WZ-4-145	0.37	1097	2672	3673	3	0.666357955638093
BT-20	WZ-4-145	0.37	1334	3941	3925	2	1.00523267719588
BT-20	WZ-4-145	0.37	1657	4652	5383	1	0.835444742405486
BT-20	WZ-4-145	1.11	1097	2177	3673	3	0.481600430404605
BT-20	WZ-4-145	1.11	1334	3620	3925	2	0.89874095555083
BT-20	WZ-4-145	1.11	1657	4543	5383	1	0.810021326927491
BT-20	WZ-4-145	3.33	1097	2046	3673	3	0.42978635696249
BT-20	WZ-4-145	3.33	1334	3648	3925	2	0.908160845955309
BT-20	WZ-4-145	3.33	1657	4261	5383	1	0.743053931846979
BT-20	WZ-4-145	10	1097	1200	3673	3	0.0528235289564205
BT-20	WZ-4-145	10	1334	2361	3925	2	0.442942367092259
BT-20	WZ-4-145	10	1657	2493	5383	1	0.27163602657241
BT-20	WZ3105	0.04	1097	1794	3846	3	0.312300028014141
BT-20	WZ3105	0.04	1334	1503	4033	2	0.0775965394784548
BT-20	WZ3105	0.04	1657	2568	5588	1	0.283790447353934
BT-20	WZ3105	0.12	1097	1293	3846	3	0.0950841669071387
BT-20	WZ3105	0.12	1334	1118	4033	2	-0.104766303296408
BT-20	WZ3105	0.12	1657	2203	5588	1	0.176331324934811
BT-20	WZ3105	0.37	1097	1143	3846	3	0.0229566955992637
BT-20	WZ3105	0.37	1334	839	4033	2	-0.252139052382009
BT-20	WZ3105	0.37	1657	1863	5588	1	0.0690988865455475
BT-20	WZ3105	1.11	1097	727	3846	3	-0.203336537578567
BT-20	WZ3105	1.11	1334	594	4033	2	-0.397639046923979
BT-20	WZ3105	1.11	1657	1608	5588	1	-0.016970487161092
BT-20	WZ3105	3.33	1097	721	3846	3	-0.206976246523947
BT-20	WZ3105	3.33	1334	518	4033	2	-0.447152358929645
BT-20	WZ3105	3.33	1657	1370	5588	1	-0.102777727811651
BT-20	WZ3105	10	1097	661	3846	3	-0.244148583952496
BT-20	WZ3105	10	1334	385	4033	2	-0.540944444910211
BT-20	WZ3105	10	1657	1126	5588	1	-0.197714706990874
BT-20	Withaferin A	0.04	1097	3946	3673	3	1.08396051404322
BT-20	Withaferin A	0.04	1097	4114	3846	3	1.07584447229197
BT-20	Withaferin A	0.04	1334	3926	3925	2	1.00032726559207
BT-20	Withaferin A	0.04	1334	4047	4033	2	1.00434700337837
BT-20	Withaferin A	0.04	1657	5684	5383	1	1.06505273807328
BT-20	Withaferin A	0.04	1657	5694	5588	1	1.02154525237508
BT-20	Withaferin A	0.12	1097	3547	3673	3	0.96035384846952
BT-20	Withaferin A	0.12	1097	4236	3846	3	1.10963622574365
BT-20	Withaferin A	0.12	1334	3607	4033	2	0.864895735528658
BT-20	Withaferin A	0.12	1334	4046	3925	2	1.03938558237227
BT-20	Withaferin A	0.12	1657	5355	5383	1	0.99387336041832
BT-20	Withaferin A	0.12	1657	5464	5588	1	0.974571912443766
BT-20	Withaferin A	0.37	1097	2260	3673	3	0.513742461388736
BT-20	Withaferin A	0.37	1097	2794	3846	3	0.676276656635967
BT-20	Withaferin A	0.37	1334	2924	4033	2	0.635063615758362
BT-20	Withaferin A	0.37	1334	3459	3925	2	0.844061439665865
BT-20	Withaferin A	0.37	1657	4431	5383	1	0.783635176530792
BT-20	Withaferin A	0.37	1657	4776	5588	1	0.828717419510784
BT-20	Withaferin A	1.11	1097	900	3673	3	-0.107328739223934
BT-20	Withaferin A	1.11	1097	990	3846	3	-0.0551298855608253
BT-20	Withaferin A	1.11	1334	708	4033	2	-0.327600056535775
BT-20	Withaferin A	1.11	1334	1493	3925	2	0.0750048850493739
BT-20	Withaferin A	1.11	1657	1303	5383	1	-0.131849083821965
BT-20	Withaferin A	1.11	1657	1430	5588	1	-0.0805784883595422
BT-20	Withaferin A	3.33	1097	535	3673	3	-0.337595491097578
BT-20	Withaferin A	3.33	1097	568	3846	3	-0.304896663220861
BT-20	Withaferin A	3.33	1334	504	3925	2	-0.464833867714652
BT-20	Withaferin A	3.33	1334	647	4033	2	-0.364504879018932
BT-20	Withaferin A	3.33	1657	901	5383	1	-0.301221808334092
BT-20	Withaferin A	3.33	1657	907	5588	1	-0.290799646124015
BT-20	Withaferin A	10	1097	566	3673	3	-0.315844389196531
BT-20	Withaferin A	10	1097	615	3846	3	-0.273681509266688
BT-20	Withaferin A	10	1334	771	3925	2	-0.296813867430577
BT-20	Withaferin A	10	1334	865	4033	2	-0.237701674622069
BT-20	Withaferin A	10	1657	931	5383	1	-0.287626544921599
BT-20	Withaferin A	10	1657	933	5588	1	-0.27927791473385
BT-20	XL147	0.04	1097	4302	3846	3	1.12773548983706
BT-20	XL147	0.04	1334	4181	4033	2	1.04567386598415
BT-20	XL147	0.04	1657	5818	5588	1	1.04653153296782
BT-20	XL147	0.12	1097	4280	3846	3	1.12171629644951
BT-20	XL147	0.12	1334	4014	4033	2	0.994091470199152
BT-20	XL147	0.12	1657	5761	5588	1	1.03507462309029
BT-20	XL147	0.37	1097	4153	3846	3	1.08669492412986
BT-20	XL147	0.37	1334	3869	4033	2	0.948650673071983
BT-20	XL147	0.37	1657	5397	5588	1	0.960729336285122
BT-20	XL147	1.11	1097	3959	3846	3	1.03225860284395
BT-20	XL147	1.11	1334	3794	4033	2	0.92489752587606
BT-20	XL147	1.11	1657	5265	5588	1	0.933239451117177
BT-20	XL147	3.33	1097	3318	3846	3	0.843289063320674
BT-20	XL147	3.33	1334	3528	4033	2	0.839199625229443
BT-20	XL147	3.33	1657	4909	5588	1	0.857583743772462
BT-20	XL147	10	1097	1580	3846	3	0.223352446615488
BT-20	XL147	10	1334	1451	4033	2	0.0540848555823661
BT-20	XL147	10	1657	2185	5588	1	0.170841193103145
BT-20	XMD11-50	0.04	1097	2981	3673	3	0.77430641615481
BT-20	XMD11-50	0.04	1334	3910	3925	2	0.995087431051434
BT-20	XMD11-50	0.04	1657	4878	5383	1	0.887388715091177
BT-20	XMD11-50	0.12	1097	2696	3673	3	0.674926721319471
BT-20	XMD11-50	0.12	1334	3897	3925	2	0.990824415676318
BT-20	XMD11-50	0.12	1657	4869	5383	1	0.885339347360087
BT-20	XMD11-50	0.37	1097	2621	3673	3	0.648039619888392
BT-20	XMD11-50	0.37	1334	3824	3925	2	0.966790735867832
BT-20	XMD11-50	0.37	1657	4487	5383	1	0.796862147865414
BT-20	XMD11-50	1.11	1097	2396	3673	3	0.565340638646711
BT-20	XMD11-50	1.11	1334	3623	3925	2	0.899751473076276
BT-20	XMD11-50	1.11	1657	4091	5383	1	0.701800385528755
BT-20	XMD11-50	3.33	1097	2057	3673	3	0.434190541303908
BT-20	XMD11-50	3.33	1334	2989	3925	2	0.678952840754532
BT-20	XMD11-50	3.33	1657	3453	5383	1	0.540249188071324
BT-20	XMD11-50	10	1097	1274	3673	3	0.0895877970293006
BT-20	XMD11-50	10	1334	2234	3925	2	0.392598234977103
BT-20	XMD11-50	10	1657	2366	5383	1	0.233116661057111
BT-20	XMD11-85h	0.04	1097	2783	3673	3	0.705719314098185
BT-20	XMD11-85h	0.04	1334	3366	3925	2	0.812061681387372
BT-20	XMD11-85h	0.04	1657	4630	5383	1	0.83033333397248
BT-20	XMD11-85h	0.12	1097	3201	3673	3	0.848273559616312
BT-20	XMD11-85h	0.12	1334	4089	3925	2	1.05328028847213
BT-20	XMD11-85h	0.12	1657	5119	5383	1	0.94170006270801
BT-20	XMD11-85h	0.37	1097	2986	3673	3	0.77601283466588
BT-20	XMD11-85h	0.37	1334	4105	3925	2	1.05843705417505
BT-20	XMD11-85h	0.37	1657	5229	5383	1	0.966138664895938
BT-20	XMD11-85h	1.11	1097	3136	3673	3	0.826651727280337
BT-20	XMD11-85h	1.11	1334	4046	3925	2	1.03938558237227
BT-20	XMD11-85h	1.11	1657	5110	5383	1	0.939691018123245
BT-20	XMD11-85h	3.33	1097	2962	3673	3	0.767810866424154
BT-20	XMD11-85h	3.33	1334	3786	3925	2	0.954215146295549
BT-20	XMD11-85h	3.33	1657	5117	5383	1	0.941253734112694
BT-20	XMD11-85h	10	1097	2433	3673	3	0.579160576812924
BT-20	XMD11-85h	10	1334	3553	3925	2	0.876094034576787
BT-20	XMD11-85h	10	1657	4287	5383	1	0.749303084182964
BT-20	XMD16-144	0.04	1097	2663	3846	3	0.632383378852136
BT-20	XMD16-144	0.04	1334	3824	4033	2	0.934419641603198
BT-20	XMD16-144	0.04	1657	5393	5588	1	0.959900584186221
BT-20	XMD16-144	0.12	1097	1569	3846	3	0.218639028633861
BT-20	XMD16-144	0.12	1334	2327	4033	2	0.41708163210266
BT-20	XMD16-144	0.12	1657	3685	5588	1	0.577343713793473
BT-20	XMD16-144	0.37	1097	1323	3846	3	0.109051245363875
BT-20	XMD16-144	0.37	1334	1362	4033	2	0.0130994843610646
BT-20	XMD16-144	0.37	1657	2144	5588	1	0.15826282930858
BT-20	XMD16-144	1.11	1097	1389	3846	3	0.139288779746623
BT-20	XMD16-144	1.11	1334	1159	4033	2	-0.0843355348021404
BT-20	XMD16-144	1.11	1657	1965	5588	1	0.102092197724921
BT-20	XMD16-144	3.33	1097	1312	3846	3	0.103946602430273
BT-20	XMD16-144	3.33	1334	1214	4033	2	-0.05734736983648
BT-20	XMD16-144	3.33	1657	1958	5588	1	0.0998518442132341
BT-20	XMD16-144	10	1097	1051	3846	3	-0.0233916505964086
BT-20	XMD16-144	10	1334	818	4033	2	-0.263922385788742
BT-20	XMD16-144	10	1657	1812	5588	1	0.052311366512473
BT-20	Y39983	0.04	1097	3422	3673	3	0.920424360843142
BT-20	Y39983	0.04	1334	4097	3925	2	1.05585957180605
BT-20	Y39983	0.04	1657	5418	5383	1	1.007639879856
BT-20	Y39983	0.12	1097	3444	3673	3	0.927496488979664
BT-20	Y39983	0.12	1334	4299	3925	2	1.12040205564806
BT-20	Y39983	0.12	1657	5340	5383	1	0.990585807107991
BT-20	Y39983	0.37	1097	3468	3673	3	0.935189603739308
BT-20	Y39983	0.37	1334	4100	3925	2	1.05682633848867
BT-20	Y39983	0.37	1657	4915	5383	1	0.895797588542889
BT-20	Y39983	1.11	1097	3260	3673	3	0.867737982735594
BT-20	Y39983	1.11	1334	3860	3925	2	0.978663280150064
BT-20	Y39983	1.11	1657	4677	5383	1	0.841241096186605
BT-20	Y39983	3.33	1097	2903	3673	3	0.747526337446701
BT-20	Y39983	3.33	1334	3643	3925	2	0.9064806247065
BT-20	Y39983	3.33	1657	4304	5383	1	0.753380633887166
BT-20	Y39983	10	1097	1520	3673	3	0.205707658009717
BT-20	Y39983	10	1334	2476	3925	2	0.487699513170605
BT-20	Y39983	10	1657	2245	5383	1	0.195616934696473
BT-20	YM 201636	0.04	1097	4179	3846	3	1.09390324401204
BT-20	YM 201636	0.04	1334	4177	4033	2	1.04444745743579
BT-20	YM 201636	0.04	1657	5842	5588	1	1.05134105354799
BT-20	YM 201636	0.12	1097	3822	3846	3	0.993094259670623
BT-20	YM 201636	0.12	1334	4143	4033	2	1.03400521384329
BT-20	YM 201636	0.12	1657	5446	5588	1	0.970860212774431
BT-20	YM 201636	0.37	1097	3692	3846	3	0.955345873978828
BT-20	YM 201636	0.37	1334	3883	4033	2	0.953065478458308
BT-20	YM 201636	0.37	1657	5135	5588	1	0.905875010736528
BT-20	YM 201636	1.11	1097	2848	3846	3	0.694101225992004
BT-20	YM 201636	1.11	1334	3248	4033	2	0.746339205035867
BT-20	YM 201636	1.11	1657	4646	5588	1	0.800166365617333
BT-20	YM 201636	3.33	1097	2295	3846	3	0.503605430313394
BT-20	YM 201636	3.33	1334	2784	4033	2	0.585566581447235
BT-20	YM 201636	3.33	1657	3958	5588	1	0.642950578568079
BT-20	YM 201636	10	1097	1092	3846	3	-0.0025210272660986
BT-20	YM 201636	10	1334	1319	4033	2	-0.00705980038412457
BT-20	YM 201636	10	1657	2142	5588	1	0.157646618011689
BT-20	ZSTK474	0.04	1097	3487	3673	3	0.941263898774124
BT-20	ZSTK474	0.04	1334	3845	3925	2	0.973721221141176
BT-20	ZSTK474	0.04	1657	5377	5383	1	0.99868825528637
BT-20	ZSTK474	0.12	1097	2700	3673	3	0.676351681482339
BT-20	ZSTK474	0.12	1334	3917	3925	2	0.99738080061273
BT-20	ZSTK474	0.12	1657	4895	5383	1	0.891255500563447
BT-20	ZSTK474	0.37	1097	1979	3673	3	0.402739683444856
BT-20	ZSTK474	0.37	1334	3685	3925	2	0.920568987163429
BT-20	ZSTK474	0.37	1657	3379	5383	1	0.520744001948837
BT-20	ZSTK474	1.11	1097	1204	3673	3	0.0548350759106582
BT-20	ZSTK474	1.11	1334	2264	3925	2	0.404580962314708
BT-20	ZSTK474	1.11	1657	2187	5383	1	0.177347360493689
BT-20	ZSTK474	3.33	1097	1050	3673	3	-0.0248042795974297
BT-20	ZSTK474	3.33	1334	1881	3925	2	0.246954312747613
BT-20	ZSTK474	3.33	1657	1697	5383	1	0.014131589252721
BT-20	ZSTK474	10	1097	925	3673	3	-0.0931888145784946
BT-20	ZSTK474	10	1334	1209	3925	2	-0.0612383558416035
BT-20	ZSTK474	10	1657	1543	5383	1	-0.0410664849917262
Hs 578T	A443654	0.04	658	2140	3761	3	0.59829422147578
Hs 578T	A443654	0.04	765	1997	3101	2	0.608336445429669
Hs 578T	A443654	0.04	929	2096	3216	1	0.574886864699722
Hs 578T	A443654	0.12	658	940	3761	3	0.152370929983468
Hs 578T	A443654	0.12	765	1319	3101	2	0.309684746598973
Hs 578T	A443654	0.12	929	1547	3216	1	0.329303240830839
Hs 578T	A443654	0.37	658	384	3761	3	-0.192767693392097
Hs 578T	A443654	0.37	765	694	3101	2	-0.0470937931559809
Hs 578T	A443654	0.37	929	952	3216	1	0.013744769355857
Hs 578T	A443654	1.11	658	308	3761	3	-0.260540862618917
Hs 578T	A443654	1.11	765	397	3101	2	-0.27736491214732
Hs 578T	A443654	1.11	929	719	3216	1	-0.133275183566207
Hs 578T	A443654	3.33	658	294	3761	3	-0.274093163781012
Hs 578T	A443654	3.33	765	321	3101	2	-0.349548216986925
Hs 578T	A443654	3.33	929	638	3216	1	-0.189212985191694
Hs 578T	A443654	10	658	258	3761	3	-0.310832507997248
Hs 578T	A443654	10	765	269	3101	2	-0.404058434279069
Hs 578T	A443654	10	929	684	3216	1	-0.157085004045131
Hs 578T	AT-7519	0.04	658	2831	3761	3	0.78639738485782
Hs 578T	AT-7519	0.04	765	2849	3101	2	0.917786948682313
Hs 578T	AT-7519	0.04	929	3200	3216	1	0.994439789726841
Hs 578T	AT-7519	0.12	658	897	3761	3	0.131114331301768
Hs 578T	AT-7519	0.12	765	2279	3101	2	0.717067101573525
Hs 578T	AT-7519	0.12	929	2782	3216	1	0.844536268082915
Hs 578T	AT-7519	0.37	658	423	3761	3	-0.16111532999573
Hs 578T	AT-7519	0.37	765	531	3101	2	-0.165415144431873
Hs 578T	AT-7519	0.37	929	967	3216	1	0.0226298040658957
Hs 578T	AT-7519	1.11	658	442	3761	3	-0.146330774161499
Hs 578T	AT-7519	1.11	765	445	3101	2	-0.235340474016674
Hs 578T	AT-7519	1.11	929	868	3216	1	-0.0372007433286891
Hs 578T	AT-7519	3.33	658	341	3761	3	-0.230000415984189
Hs 578T	AT-7519	3.33	765	300	3101	2	-0.370982201667744
Hs 578T	AT-7519	3.33	929	737	3216	1	-0.121229704172293
Hs 578T	AT-7519	10	658	304	3761	3	-0.264374404491806
Hs 578T	AT-7519	10	765	266	3101	2	-0.407359243581011
Hs 578T	AT-7519	10	929	616	3216	1	-0.20493974123635
Hs 578T	AZD 5438	0.04	658	3192	3761	3	0.873713933444457
Hs 578T	AZD 5438	0.04	765	2937	3101	2	0.946898404156972
Hs 578T	AZD 5438	0.04	929	2947	3216	1	0.904823312969625
Hs 578T	AZD 5438	0.12	658	2189	3761	3	0.612746602555699
Hs 578T	AZD 5438	0.12	765	2334	3101	2	0.737465889902913
Hs 578T	AZD 5438	0.12	929	2372	3216	1	0.687473744917199
Hs 578T	AZD 5438	0.37	658	1037	3761	3	0.198260366152448
Hs 578T	AZD 5438	0.37	765	1360	3101	2	0.329690649627163
Hs 578T	AZD 5438	0.37	929	1482	3216	1	0.297831453090267
Hs 578T	AZD 5438	1.11	658	562	3761	3	-0.060780510755376
Hs 578T	AZD 5438	1.11	765	728	3101	2	-0.0242527329084189
Hs 578T	AZD 5438	1.11	929	1009	3216	1	0.0471892664234994
Hs 578T	AZD 5438	3.33	658	446	3761	3	-0.143267279356789
Hs 578T	AZD 5438	3.33	765	522	3101	2	-0.17245086222245
Hs 578T	AZD 5438	3.33	929	941	3216	1	0.00718970803225227
Hs 578T	AZD 5438	10	658	383	3761	3	-0.193604216141802
Hs 578T	AZD 5438	10	765	401	3101	2	-0.273768175837381
Hs 578T	AZD 5438	10	929	786	3216	1	-0.0890815552728983
Hs 578T	AZD-6482	0.04	658	3702	3933	3	0.953614810434262
Hs 578T	AZD-6482	0.04	765	2821	3148	2	0.895359055812567
Hs 578T	AZD-6482	0.04	929	3064	3237	1	0.939922949880165
Hs 578T	AZD-6482	0.12	658	3513	3933	3	0.914326873965477
Hs 578T	AZD-6482	0.12	765	2738	3148	2	0.867826972240399
Hs 578T	AZD-6482	0.12	929	2916	3237	1	0.887319216750358
Hs 578T	AZD-6482	0.37	658	3419	3933	3	0.894303826115313
Hs 578T	AZD-6482	0.37	765	2629	3148	2	0.831015468025978
Hs 578T	AZD-6482	0.37	929	2784	3237	1	0.839391448451115
Hs 578T	AZD-6482	1.11	658	3043	3933	3	0.810649188792527
Hs 578T	AZD-6482	1.11	765	2358	3148	2	0.735969463920214
Hs 578T	AZD-6482	1.11	929	2562	3237	1	0.756443566952628
Hs 578T	AZD-6482	3.33	658	2928	3933	3	0.783808161086346
Hs 578T	AZD-6482	3.33	765	2022	3148	2	0.610014498065364
Hs 578T	AZD-6482	3.33	929	2267	3237	1	0.641095018899598
Hs 578T	AZD-6482	10	658	1861	3933	3	0.496386733124649
Hs 578T	AZD-6482	10	765	1071	3148	2	0.179233112369977
Hs 578T	AZD-6482	10	929	1568	3237	1	0.337306756740888
Hs 578T	AZD7762	0.04	658	2131	3761	3	0.59561809930239
Hs 578T	AZD7762	0.04	765	1116	3101	2	0.20565090512771
Hs 578T	AZD7762	0.04	929	1764	3216	1	0.430359784381119
Hs 578T	AZD7762	0.12	658	968	3761	3	0.165899110841169
Hs 578T	AZD7762	0.12	765	632	3101	2	-0.0902497013049189
Hs 578T	AZD7762	0.12	929	1262	3216	1	0.186487380369744
Hs 578T	AZD7762	0.37	658	632	3761	3	-0.0159025082979964
Hs 578T	AZD7762	0.37	765	565	3101	2	-0.13936440899069
Hs 578T	AZD7762	0.37	929	1146	3216	1	0.124318154178887
Hs 578T	AZD7762	1.11	658	398	3761	3	-0.181191621214294
Hs 578T	AZD7762	1.11	765	497	3101	2	-0.192322326135266
Hs 578T	AZD7762	1.11	929	1015	3216	1	0.0506605900956449
Hs 578T	AZD7762	3.33	658	272	3761	3	-0.296199015608331
Hs 578T	AZD7762	3.33	765	466	3101	2	-0.217677471856966
Hs 578T	AZD7762	3.33	929	853	3216	1	-0.0465237286971657
Hs 578T	AZD7762	10	658	203	3761	3	-0.373497206380523
Hs 578T	AZD7762	10	765	315	3101	2	-0.355598070026506
Hs 578T	AZD7762	10	929	715	3216	1	-0.135969981826554
Hs 578T	AZD8055	0.04	658	1200	3761	3	0.26987614541402
Hs 578T	AZD8055	0.04	765	1121	3101	2	0.208323034020139
Hs 578T	AZD8055	0.04	929	1457	3216	1	0.285565034295282
Hs 578T	AZD8055	0.12	658	1002	3761	3	0.182012997389688
Hs 578T	AZD8055	0.12	765	1030	3101	2	0.158707151607634
Hs 578T	AZD8055	0.12	929	1326	3216	1	0.219706364369403
Hs 578T	AZD8055	0.37	658	939	3761	3	0.151883319404811
Hs 578T	AZD8055	0.37	765	1078	3101	2	0.185142023669612
Hs 578T	AZD8055	0.37	929	1276	3216	1	0.193816485338736
Hs 578T	AZD8055	1.11	658	910	3761	3	0.137604285176227
Hs 578T	AZD8055	1.11	765	1035	3101	2	0.161489398238216
Hs 578T	AZD8055	1.11	929	1254	3216	1	0.182283189295191
Hs 578T	AZD8055	3.33	658	848	3761	3	0.10612932111118
Hs 578T	AZD8055	3.33	765	829	3101	2	0.0405923705472924
Hs 578T	AZD8055	3.33	929	1264	3216	1	0.187536586695841
Hs 578T	AZD8055	10	658	103	3761	3	-0.521633852610191
Hs 578T	AZD8055	10	765	510	3101	2	-0.181927766642034
Hs 578T	AZD8055	10	929	1012	3216	1	0.0489260648810532
Hs 578T	AZD8330	0.04	658	1041	3933	3	0.194633733068611
Hs 578T	AZD8330	0.04	765	1146	3148	2	0.218997091667504
Hs 578T	AZD8330	0.04	929	1531	3237	1	0.319691279973739
Hs 578T	AZD8330	0.12	658	989	3933	3	0.171135788539579
Hs 578T	AZD8330	0.12	765	1054	3148	2	0.170024269241009
Hs 578T	AZD8330	0.12	929	1482	3237	1	0.296068552142989
Hs 578T	AZD8330	0.37	658	989	3933	3	0.171135788539579
Hs 578T	AZD8330	0.37	765	1002	3148	2	0.141375684772486
Hs 578T	AZD8330	0.37	929	1571	3237	1	0.338726894083895
Hs 578T	AZD8330	1.11	658	1003	3933	3	0.177535145737479
Hs 578T	AZD8330	1.11	765	972	3148	2	0.124501865214515
Hs 578T	AZD8330	1.11	929	1571	3237	1	0.338726894083895
Hs 578T	AZD8330	3.33	658	1057	3933	3	0.20171876409637
Hs 578T	AZD8330	3.33	765	972	3148	2	0.124501865214515
Hs 578T	AZD8330	3.33	929	1544	3237	1	0.325901855155644
Hs 578T	AZD8330	10	658	1027	3933	3	0.18837942914977
Hs 578T	AZD8330	10	765	916	3148	2	0.0922776170662809
Hs 578T	AZD8330	10	929	1511	3237	1	0.310090564842277
Hs 578T	Afatinib	0.04	658	3556	3761	3	0.955920814550782
Hs 578T	Afatinib	0.04	765	2933	3101	2	0.945584786594343
Hs 578T	Afatinib	0.04	929	3069	3216	1	0.94844488594093
Hs 578T	Afatinib	0.12	658	3670	3761	3	0.980616499238587
Hs 578T	Afatinib	0.12	765	2876	3101	2	0.92676654619863
Hs 578T	Afatinib	0.12	929	3002	3216	1	0.924585639781888
Hs 578T	Afatinib	0.37	658	3611	3761	3	0.96789402000891
Hs 578T	Afatinib	0.37	765	2883	3101	2	0.929087636218543
Hs 578T	Afatinib	0.37	929	3030	3216	1	0.934584993160162
Hs 578T	Afatinib	1.11	658	3341	3761	3	0.908014143993187
Hs 578T	Afatinib	1.11	765	2709	3101	2	0.870521431247629
Hs 578T	Afatinib	1.11	929	2985	3216	1	0.918494493962445
Hs 578T	Afatinib	3.33	658	3389	3761	3	0.918867069510304
Hs 578T	Afatinib	3.33	765	2529	3101	2	0.807900730637542
Hs 578T	Afatinib	3.33	929	2740	3216	1	0.828940204190565
Hs 578T	Afatinib	10	658	457	3761	3	-0.134927076459139
Hs 578T	Afatinib	10	765	491	3101	2	-0.197166084271103
Hs 578T	Afatinib	10	929	736	3216	1	-0.121895463423635
Hs 578T	Alpelisib	0.04	658	3835	3933	3	0.980530857036467
Hs 578T	Alpelisib	0.04	765	3014	3148	2	0.957823647056743
Hs 578T	Alpelisib	0.04	929	3166	3237	1	0.975521208102937
Hs 578T	Alpelisib	0.12	658	3517	3933	3	0.915171600250768
Hs 578T	Alpelisib	0.12	765	2884	3148	2	0.915982138951711
Hs 578T	Alpelisib	0.12	929	2991	3237	1	0.914121227238215
Hs 578T	Alpelisib	0.37	658	3351	3933	3	0.879608006730787
Hs 578T	Alpelisib	0.37	765	2660	3148	2	0.841562746358799
Hs 578T	Alpelisib	0.37	929	2926	3237	1	0.890910385670773
Hs 578T	Alpelisib	1.11	658	3168	3933	3	0.839128807110483
Hs 578T	Alpelisib	1.11	765	2571	3148	2	0.811110077808476
Hs 578T	Alpelisib	1.11	929	2851	3237	1	0.86384178550983
Hs 578T	Alpelisib	3.33	658	2892	3933	3	0.775273396155326
Hs 578T	Alpelisib	3.33	765	2409	3148	2	0.754266038706309
Hs 578T	Alpelisib	3.33	929	2563	3237	1	0.756824217215554
Hs 578T	Alpelisib	10	658	2213	3933	3	0.600334255108051
Hs 578T	Alpelisib	10	765	1757	3148	2	0.502922092286822
Hs 578T	Alpelisib	10	929	2115	3237	1	0.579054344906232
Hs 578T	Alvocidib	0.04	658	1085	3761	3	0.220014073651554
Hs 578T	Alvocidib	0.04	765	1936	3101	2	0.583815568484272
Hs 578T	Alvocidib	0.04	929	2245	3216	1	0.636429505472277
Hs 578T	Alvocidib	0.12	658	409	3761	3	-0.172267121472686
Hs 578T	Alvocidib	0.12	765	434	3101	2	-0.244760582286543
Hs 578T	Alvocidib	0.12	929	852	3216	1	-0.0471478262341301
Hs 578T	Alvocidib	0.37	658	372	3761	3	-0.202894104468285
Hs 578T	Alvocidib	0.37	765	384	3101	2	-0.289182428388509
Hs 578T	Alvocidib	0.37	929	734	3216	1	-0.123228182018003
Hs 578T	Alvocidib	1.11	658	424	3761	3	-0.160327336910024
Hs 578T	Alvocidib	1.11	765	349	3101	2	-0.322042282390706
Hs 578T	Alvocidib	1.11	929	764	3216	1	-0.103402520260999
Hs 578T	Alvocidib	3.33	658	419	3761	3	-0.164278574670378
Hs 578T	Alvocidib	3.33	765	369	3101	2	-0.30307184872987
Hs 578T	Alvocidib	3.33	929	751	3216	1	-0.111950617228114
Hs 578T	Alvocidib	10	658	384	3761	3	-0.192767693392097
Hs 578T	Alvocidib	10	765	374	3101	2	-0.298410901073596
Hs 578T	Alvocidib	10	929	814	3216	1	-0.0711085537216242
Hs 578T	BI-2536	0.04	658	471	3761	3	-0.124485329808506
Hs 578T	BI-2536	0.04	765	440	3101	2	-0.239607596537126
Hs 578T	BI-2536	0.04	929	899	3216	1	-0.0181560119856945
Hs 578T	BI-2536	0.12	658	493	3761	3	-0.108448019415148
Hs 578T	BI-2536	0.12	765	400	3101	2	-0.274665655779665
Hs 578T	BI-2536	0.12	929	946	3216	1	0.0101734549246788
Hs 578T	BI-2536	0.37	658	527	3761	3	-0.0844896741885414
Hs 578T	BI-2536	0.37	765	468	3101	2	-0.216016430220889
Hs 578T	BI-2536	0.37	929	945	3216	1	0.00957726400131986
Hs 578T	BI-2536	1.11	658	578	3761	3	-0.0502381889919959
Hs 578T	BI-2536	1.11	765	504	3101	2	-0.186708430434236
Hs 578T	BI-2536	1.11	929	982	3216	1	0.0314541515828461
Hs 578T	BI-2536	3.33	658	602	3761	3	-0.0347492828838971
