Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	concentration	Small Mol Conc Unit	Replicate	Seeding Density	cell_count__time0	cell_count	cell_count__ctrl
50105	BT-20	10250-999-4	Etoposide	3.1623	uM	4	1250.0	665.42	836.0	2089.75
50105	BT-20	10250-999-4	Etoposide	10.0	uM	4	1250.0	665.42	591.33	2089.75
50105	BT-20	10250-999-4	Etoposide	19.9526	uM	4	1250.0	665.42	480.67	2089.75
50105	BT-20	10099-101-1	Nilotinib	0.0033113	uM	4	1250.0	665.42	2256.33	2089.75
50105	BT-20	10099-101-1	Nilotinib	0.01	uM	4	1250.0	665.42	2105.0	2089.75
50105	BT-20	10099-101-1	Nilotinib	0.031623	uM	4	1250.0	665.42	2428.67	2089.75
50105	BT-20	10099-101-1	Nilotinib	0.1	uM	4	1250.0	665.42	2366.33	2089.75
50105	BT-20	10099-101-1	Nilotinib	0.31623	uM	4	1250.0	665.42	2334.67	2089.75
50105	BT-20	10099-101-1	Nilotinib	1.0	uM	4	1250.0	665.42	2418.0	2089.75
50105	BT-20	10099-101-1	Nilotinib	3.1623	uM	4	1250.0	665.42	2156.33	2089.75
50105	BT-20	10099-101-1	Nilotinib	10.0	uM	4	1250.0	665.42	1077.0	2089.75
50105	BT-20	10099-101-1	Nilotinib	19.9526	uM	4	1250.0	665.42	2193.0	2089.75
50105	BT-20	10049-101-1	PLX-4720	0.0033113	uM	4	1250.0	665.42	2167.67	2089.75
50105	BT-20	10049-101-1	PLX-4720	0.01	uM	4	1250.0	665.42	2295.67	2089.75
50105	BT-20	10049-101-1	PLX-4720	0.031623	uM	4	1250.0	665.42	2185.67	2089.75
50105	BT-20	10049-101-1	PLX-4720	0.1	uM	4	1250.0	665.42	2223.0	2089.75
50105	BT-20	10049-101-1	PLX-4720	0.31623	uM	4	1250.0	665.42	2364.33	2089.75
50105	BT-20	10049-101-1	PLX-4720	1.0	uM	4	1250.0	665.42	2078.67	2089.75
50105	BT-20	10049-101-1	PLX-4720	3.1623	uM	4	1250.0	665.42	2196.33	2089.75
50105	BT-20	10049-101-1	PLX-4720	10.0	uM	4	1250.0	665.42	2155.33	2089.75
50105	BT-20	10049-101-1	PLX-4720	19.9526	uM	4	1250.0	665.42	1478.33	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	0.0016596	uM	4	1250.0	665.42	2298.0	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	0.0033113	uM	4	1250.0	665.42	2382.0	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	0.01	uM	4	1250.0	665.42	2414.67	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	0.031623	uM	4	1250.0	665.42	2072.0	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	0.1	uM	4	1250.0	665.42	2260.33	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	0.31623	uM	4	1250.0	665.42	2149.0	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	1.0	uM	4	1250.0	665.42	1902.67	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	3.1623	uM	4	1250.0	665.42	870.0	2089.75
50105	BT-20	10024-101-1	NVP-TAE684	10.0	uM	4	1250.0	665.42	505.67	2089.75
50105	BT-20	10071-101-1	Palbociclib	0.0033113	uM	4	1250.0	665.42	1860.33	2010.54
50105	BT-20	10071-101-1	Palbociclib	0.01	uM	4	1250.0	665.42	1950.33	2010.54
50105	BT-20	10071-101-1	Palbociclib	0.031623	uM	4	1250.0	665.42	1563.67	2010.54
50105	BT-20	10071-101-1	Palbociclib	0.1	uM	4	1250.0	665.42	1647.33	2010.54
50105	BT-20	10071-101-1	Palbociclib	0.31623	uM	4	1250.0	665.42	943.67	2010.54
50105	BT-20	10071-101-1	Palbociclib	1.0	uM	4	1250.0	665.42	841.33	2010.54
50105	BT-20	10071-101-1	Palbociclib	3.1623	uM	4	1250.0	665.42	884.67	2010.54
50105	BT-20	10071-101-1	Palbociclib	10.0	uM	4	1250.0	665.42	692.33	2010.54
50105	BT-20	10071-101-1	Palbociclib	19.9526	uM	4	1250.0	665.42	650.67	2010.54
50105	BT-20	10146-101-3	Omipalisib	0.0016596	uM	4	2500.0	1354.79	4087.0	4371.67
50105	BT-20	10146-101-3	Omipalisib	0.0033113	uM	4	2500.0	1354.79	3917.33	4371.67
50105	BT-20	10146-101-3	Omipalisib	0.01	uM	4	2500.0	1354.79	2770.0	4371.67
50105	BT-20	10146-101-3	Omipalisib	0.031623	uM	4	2500.0	1354.79	1578.67	4371.67
50105	BT-20	10146-101-3	Omipalisib	0.1	uM	4	2500.0	1354.79	1126.0	4371.67
50105	BT-20	10146-101-3	Omipalisib	0.31623	uM	4	2500.0	1354.79	911.33	4371.67
50105	BT-20	10146-101-3	Omipalisib	1.0	uM	4	2500.0	1354.79	700.33	4371.67
50105	BT-20	10146-101-3	Omipalisib	3.1623	uM	4	2500.0	1354.79	462.33	4371.67
50105	BT-20	10146-101-3	Omipalisib	10.0	uM	4	2500.0	1354.79	379.33	4371.67
50105	BT-20	10264-999-2	Methotrexate	0.0016596	uM	4	2500.0	1354.79	4477.33	4371.67
50105	BT-20	10264-999-2	Methotrexate	0.0033113	uM	4	2500.0	1354.79	4528.33	4371.67
50105	BT-20	10264-999-2	Methotrexate	0.01	uM	4	2500.0	1354.79	4447.67	4371.67
50105	BT-20	10264-999-2	Methotrexate	0.031623	uM	4	2500.0	1354.79	4255.33	4371.67
50105	BT-20	10264-999-2	Methotrexate	0.1	uM	4	2500.0	1354.79	2706.33	4371.67
50105	BT-20	10264-999-2	Methotrexate	0.31623	uM	4	2500.0	1354.79	2345.0	4371.67
50105	BT-20	10264-999-2	Methotrexate	1.0	uM	4	2500.0	1354.79	2372.33	4371.67
50105	BT-20	10264-999-2	Methotrexate	3.1623	uM	4	2500.0	1354.79	2411.33	4371.67
50105	BT-20	10264-999-2	Methotrexate	10.0	uM	4	2500.0	1354.79	2404.0	4371.67
50105	BT-20	10102-999-6	Taxol	1.6596e-4	uM	4	2500.0	1354.79	4531.0	4371.67
50105	BT-20	10102-999-6	Taxol	3.3113e-4	uM	4	2500.0	1354.79	4041.0	4371.67
50105	BT-20	10102-999-6	Taxol	0.001	uM	4	2500.0	1354.79	3881.0	4371.67
50105	BT-20	10102-999-6	Taxol	0.0031623	uM	4	2500.0	1354.79	3062.0	4371.67
50105	BT-20	10102-999-6	Taxol	0.01	uM	4	2500.0	1354.79	1399.67	4371.67
50105	BT-20	10102-999-6	Taxol	0.031623	uM	4	2500.0	1354.79	954.67	4371.67
50105	BT-20	10102-999-6	Taxol	0.1	uM	4	2500.0	1354.79	891.33	4371.67
50105	BT-20	10102-999-6	Taxol	0.31623	uM	4	2500.0	1354.79	908.67	4371.67
50105	BT-20	10102-999-6	Taxol	1.0	uM	4	2500.0	1354.79	899.67	4371.67
50105	BT-20	10250-999-4	Etoposide	0.0033113	uM	4	2500.0	1354.79	4593.0	4386.33
50105	BT-20	10250-999-4	Etoposide	0.01	uM	4	2500.0	1354.79	4385.0	4386.33
50105	BT-20	10250-999-4	Etoposide	0.031623	uM	4	2500.0	1354.79	4676.0	4386.33
50105	BT-20	10250-999-4	Etoposide	0.1	uM	4	2500.0	1354.79	4412.33	4386.33
50105	BT-20	10250-999-4	Etoposide	0.31623	uM	4	2500.0	1354.79	3445.33	4386.33
50105	BT-20	10250-999-4	Etoposide	1.0	uM	4	2500.0	1354.79	2434.33	4386.33
50105	BT-20	10250-999-4	Etoposide	3.1623	uM	4	2500.0	1354.79	1550.67	4386.33
50105	BT-20	10250-999-4	Etoposide	10.0	uM	4	2500.0	1354.79	1075.0	4386.33
50105	BT-20	10250-999-4	Etoposide	19.9526	uM	4	2500.0	1354.79	907.33	4386.33
50105	BT-20	10099-101-1	Nilotinib	0.0033113	uM	4	2500.0	1354.79	4505.67	4386.33
50105	BT-20	10099-101-1	Nilotinib	0.01	uM	4	2500.0	1354.79	4611.67	4386.33
50105	BT-20	10099-101-1	Nilotinib	0.031623	uM	4	2500.0	1354.79	4514.67	4386.33
50105	BT-20	10099-101-1	Nilotinib	0.1	uM	4	2500.0	1354.79	4445.0	4386.33
50105	BT-20	10099-101-1	Nilotinib	0.31623	uM	4	2500.0	1354.79	4846.0	4386.33
50105	BT-20	10099-101-1	Nilotinib	1.0	uM	4	2500.0	1354.79	4486.33	4386.33
50105	BT-20	10099-101-1	Nilotinib	3.1623	uM	4	2500.0	1354.79	4109.67	4386.33
50105	BT-20	10099-101-1	Nilotinib	10.0	uM	4	2500.0	1354.79	1555.0	4386.33
50105	BT-20	10099-101-1	Nilotinib	19.9526	uM	4	2500.0	1354.79	2376.0	4386.33
50105	BT-20	10049-101-1	PLX-4720	0.0033113	uM	4	2500.0	1354.79	4321.67	4386.33
50105	BT-20	10049-101-1	PLX-4720	0.01	uM	4	2500.0	1354.79	4765.0	4386.33
50105	BT-20	10049-101-1	PLX-4720	0.031623	uM	4	2500.0	1354.79	4644.67	4386.33
50105	BT-20	10049-101-1	PLX-4720	0.1	uM	4	2500.0	1354.79	4639.33	4386.33
50105	BT-20	10049-101-1	PLX-4720	0.31623	uM	4	2500.0	1354.79	4490.33	4386.33
50105	BT-20	10049-101-1	PLX-4720	1.0	uM	4	2500.0	1354.79	4556.67	4386.33
50105	BT-20	10049-101-1	PLX-4720	3.1623	uM	4	2500.0	1354.79	4384.67	4386.33
50105	BT-20	10049-101-1	PLX-4720	10.0	uM	4	2500.0	1354.79	3794.33	4386.33
50105	BT-20	10049-101-1	PLX-4720	19.9526	uM	4	2500.0	1354.79	2648.33	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	0.0016596	uM	4	2500.0	1354.79	4309.0	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	0.0033113	uM	4	2500.0	1354.79	4575.33	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	0.01	uM	4	2500.0	1354.79	4413.33	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	0.031623	uM	4	2500.0	1354.79	4395.33	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	0.1	uM	4	2500.0	1354.79	4543.67	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	0.31623	uM	4	2500.0	1354.79	4587.33	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	1.0	uM	4	2500.0	1354.79	4096.33	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	3.1623	uM	4	2500.0	1354.79	1892.0	4386.33
50105	BT-20	10024-101-1	NVP-TAE684	10.0	uM	4	2500.0	1354.79	1137.33	4386.33
50105	BT-20	10071-101-1	Palbociclib	0.0033113	uM	4	2500.0	1354.79	3753.33	4371.67
50105	BT-20	10071-101-1	Palbociclib	0.01	uM	4	2500.0	1354.79	3707.67	4371.67
50105	BT-20	10071-101-1	Palbociclib	0.031623	uM	4	2500.0	1354.79	3444.67	4371.67
50105	BT-20	10071-101-1	Palbociclib	0.1	uM	4	2500.0	1354.79	3028.0	4371.67
50105	BT-20	10071-101-1	Palbociclib	0.31623	uM	4	2500.0	1354.79	1926.67	4371.67
50105	BT-20	10071-101-1	Palbociclib	1.0	uM	4	2500.0	1354.79	1623.0	4371.67
50105	BT-20	10071-101-1	Palbociclib	3.1623	uM	4	2500.0	1354.79	1515.33	4371.67
50105	BT-20	10071-101-1	Palbociclib	10.0	uM	4	2500.0	1354.79	1557.0	4371.67
50105	BT-20	10071-101-1	Palbociclib	19.9526	uM	4	2500.0	1354.79	1490.33	4371.67
50105	BT-20	10146-101-3	Omipalisib	0.0016596	uM	4	5e3	2571.29	6526.67	7426.83
50105	BT-20	10146-101-3	Omipalisib	0.0033113	uM	4	5e3	2571.29	5923.33	7426.83
50105	BT-20	10146-101-3	Omipalisib	0.01	uM	4	5e3	2571.29	3982.67	7426.83
50105	BT-20	10146-101-3	Omipalisib	0.031623	uM	4	5e3	2571.29	2377.33	7426.83
50105	BT-20	10146-101-3	Omipalisib	0.1	uM	4	5e3	2571.29	1938.33	7426.83
50105	BT-20	10146-101-3	Omipalisib	0.31623	uM	4	5e3	2571.29	1796.0	7426.83
50105	BT-20	10146-101-3	Omipalisib	1.0	uM	4	5e3	2571.29	1257.0	7426.83
50105	BT-20	10146-101-3	Omipalisib	3.1623	uM	4	5e3	2571.29	801.33	7426.83
50105	BT-20	10146-101-3	Omipalisib	10.0	uM	4	5e3	2571.29	826.67	7426.83
50105	BT-20	10264-999-2	Methotrexate	0.0016596	uM	4	5e3	2571.29	7076.0	7426.83
50105	BT-20	10264-999-2	Methotrexate	0.0033113	uM	4	5e3	2571.29	7390.67	7426.83
50105	BT-20	10264-999-2	Methotrexate	0.01	uM	4	5e3	2571.29	7389.0	7426.83
50105	BT-20	10264-999-2	Methotrexate	0.031623	uM	4	5e3	2571.29	6979.33	7426.83
50105	BT-20	10264-999-2	Methotrexate	0.1	uM	4	5e3	2571.29	3593.0	7426.83
50105	BT-20	10264-999-2	Methotrexate	0.31623	uM	4	5e3	2571.29	2912.67	7426.83
50105	BT-20	10264-999-2	Methotrexate	1.0	uM	4	5e3	2571.29	3011.67	7426.83
50105	BT-20	10264-999-2	Methotrexate	3.1623	uM	4	5e3	2571.29	2834.0	7426.83
50105	BT-20	10264-999-2	Methotrexate	10.0	uM	4	5e3	2571.29	2856.0	7426.83
50105	BT-20	10102-999-6	Taxol	1.6596e-4	uM	4	5e3	2571.29	7462.67	7426.83
50105	BT-20	10102-999-6	Taxol	3.3113e-4	uM	4	5e3	2571.29	7163.33	7426.83
50105	BT-20	10102-999-6	Taxol	0.001	uM	4	5e3	2571.29	7036.0	7426.83
50105	BT-20	10102-999-6	Taxol	0.0031623	uM	4	5e3	2571.29	6083.67	7426.83
50105	BT-20	10102-999-6	Taxol	0.01	uM	4	5e3	2571.29	2439.33	7426.83
50105	BT-20	10102-999-6	Taxol	0.031623	uM	4	5e3	2571.29	1608.67	7426.83
50105	BT-20	10102-999-6	Taxol	0.1	uM	4	5e3	2571.29	1461.67	7426.83
50105	BT-20	10102-999-6	Taxol	0.31623	uM	4	5e3	2571.29	1547.33	7426.83
50105	BT-20	10102-999-6	Taxol	1.0	uM	4	5e3	2571.29	1378.33	7426.83
50105	BT-20	10250-999-4	Etoposide	0.0033113	uM	4	5e3	2571.29	7667.67	7433.58
50105	BT-20	10250-999-4	Etoposide	0.01	uM	4	5e3	2571.29	7374.67	7433.58
50105	BT-20	10250-999-4	Etoposide	0.031623	uM	4	5e3	2571.29	7568.33	7433.58
50105	BT-20	10250-999-4	Etoposide	0.1	uM	4	5e3	2571.29	7295.67	7433.58
50105	BT-20	10250-999-4	Etoposide	0.31623	uM	4	5e3	2571.29	6038.67	7433.58
50105	BT-20	10250-999-4	Etoposide	1.0	uM	4	5e3	2571.29	4566.67	7433.58
50105	BT-20	10250-999-4	Etoposide	3.1623	uM	4	5e3	2571.29	2775.0	7433.58
50105	BT-20	10250-999-4	Etoposide	10.0	uM	4	5e3	2571.29	2311.67	7433.58
50105	BT-20	10250-999-4	Etoposide	19.9526	uM	4	5e3	2571.29	1861.33	7433.58
50105	BT-20	10099-101-1	Nilotinib	0.0033113	uM	4	5e3	2571.29	7738.0	7433.58
50105	BT-20	10099-101-1	Nilotinib	0.01	uM	4	5e3	2571.29	7560.33	7433.58
50105	BT-20	10099-101-1	Nilotinib	0.031623	uM	4	5e3	2571.29	7437.67	7433.58
50105	BT-20	10099-101-1	Nilotinib	0.1	uM	4	5e3	2571.29	7476.0	7433.58
50105	BT-20	10099-101-1	Nilotinib	0.31623	uM	4	5e3	2571.29	7494.0	7433.58
50105	BT-20	10099-101-1	Nilotinib	1.0	uM	4	5e3	2571.29	7659.0	7433.58
50105	BT-20	10099-101-1	Nilotinib	3.1623	uM	4	5e3	2571.29	6657.0	7433.58
50105	BT-20	10099-101-1	Nilotinib	10.0	uM	4	5e3	2571.29	1966.33	7433.58
50105	BT-20	10099-101-1	Nilotinib	19.9526	uM	4	5e3	2571.29	2108.0	7433.58
50105	BT-20	10049-101-1	PLX-4720	0.0033113	uM	4	5e3	2571.29	7449.67	7433.58
50105	BT-20	10049-101-1	PLX-4720	0.01	uM	4	5e3	2571.29	7930.0	7433.58
50105	BT-20	10049-101-1	PLX-4720	0.031623	uM	4	5e3	2571.29	7516.67	7433.58
50105	BT-20	10049-101-1	PLX-4720	0.1	uM	4	5e3	2571.29	7520.33	7433.58
50105	BT-20	10049-101-1	PLX-4720	0.31623	uM	4	5e3	2571.29	7448.0	7433.58
50105	BT-20	10049-101-1	PLX-4720	1.0	uM	4	5e3	2571.29	7300.0	7433.58
50105	BT-20	10049-101-1	PLX-4720	3.1623	uM	4	5e3	2571.29	6971.33	7433.58
50105	BT-20	10049-101-1	PLX-4720	10.0	uM	4	5e3	2571.29	6115.0	7433.58
50105	BT-20	10049-101-1	PLX-4720	19.9526	uM	4	5e3	2571.29	5196.67	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	0.0016596	uM	4	5e3	2571.29	7683.67	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	0.0033113	uM	4	5e3	2571.29	7676.67	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	0.01	uM	4	5e3	2571.29	7488.67	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	0.031623	uM	4	5e3	2571.29	7347.33	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	0.1	uM	4	5e3	2571.29	7311.67	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	0.31623	uM	4	5e3	2571.29	7154.33	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	1.0	uM	4	5e3	2571.29	6577.67	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	3.1623	uM	4	5e3	2571.29	3957.0	7433.58
50105	BT-20	10024-101-1	NVP-TAE684	10.0	uM	4	5e3	2571.29	2283.67	7433.58
50105	BT-20	10071-101-1	Palbociclib	0.0033113	uM	4	5e3	2571.29	6137.0	7426.83
50105	BT-20	10071-101-1	Palbociclib	0.01	uM	4	5e3	2571.29	6309.33	7426.83
50105	BT-20	10071-101-1	Palbociclib	0.031623	uM	4	5e3	2571.29	5757.67	7426.83
50105	BT-20	10071-101-1	Palbociclib	0.1	uM	4	5e3	2571.29	5529.67	7426.83
50105	BT-20	10071-101-1	Palbociclib	0.31623	uM	4	5e3	2571.29	3528.33	7426.83
50105	BT-20	10071-101-1	Palbociclib	1.0	uM	4	5e3	2571.29	3156.67	7426.83
50105	BT-20	10071-101-1	Palbociclib	3.1623	uM	4	5e3	2571.29	3086.33	7426.83
50105	BT-20	10071-101-1	Palbociclib	10.0	uM	4	5e3	2571.29	2977.0	7426.83
50105	BT-20	10071-101-1	Palbociclib	19.9526	uM	4	5e3	2571.29	2855.67	7426.83
50057	SK-BR-3	10146-101-3	Omipalisib	0.0016596	uM	4	156.25	63.1	79.67	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	0.0033113	uM	4	156.25	63.1	84.0	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	0.01	uM	4	156.25	63.1	68.0	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	0.031623	uM	4	156.25	63.1	56.67	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	0.1	uM	4	156.25	63.1	60.67	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	0.31623	uM	4	156.25	63.1	61.0	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	1.0	uM	4	156.25	63.1	57.33	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	3.1623	uM	4	156.25	63.1	42.33	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	10.0	uM	4	156.25	63.1	38.0	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	0.0016596	uM	4	156.25	63.1	78.0	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	0.0033113	uM	4	156.25	63.1	78.0	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	0.01	uM	4	156.25	63.1	87.0	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	0.031623	uM	4	156.25	63.1	101.33	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	0.1	uM	4	156.25	63.1	100.0	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	0.31623	uM	4	156.25	63.1	90.67	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	1.0	uM	4	156.25	63.1	82.33	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	3.1623	uM	4	156.25	63.1	97.0	81.08
50057	SK-BR-3	10264-999-2	Methotrexate	10.0	uM	4	156.25	63.1	72.0	81.08
50057	SK-BR-3	10102-999-6	Taxol	1.6596e-4	uM	4	156.25	63.1	89.0	81.08
50057	SK-BR-3	10102-999-6	Taxol	3.3113e-4	uM	4	156.25	63.1	93.0	81.08
50057	SK-BR-3	10102-999-6	Taxol	0.001	uM	4	156.25	63.1	89.67	81.08
50057	SK-BR-3	10102-999-6	Taxol	0.0031623	uM	4	156.25	63.1	70.0	81.08
50057	SK-BR-3	10102-999-6	Taxol	0.01	uM	4	156.25	63.1	62.67	81.08
50057	SK-BR-3	10102-999-6	Taxol	0.031623	uM	4	156.25	63.1	66.0	81.08
50057	SK-BR-3	10102-999-6	Taxol	0.1	uM	4	156.25	63.1	65.67	81.08
50057	SK-BR-3	10102-999-6	Taxol	0.31623	uM	4	156.25	63.1	65.0	81.08
50057	SK-BR-3	10102-999-6	Taxol	1.0	uM	4	156.25	63.1	59.0	81.08
50057	SK-BR-3	10250-999-4	Etoposide	0.0033113	uM	4	156.25	63.1	107.33	73.58
50057	SK-BR-3	10250-999-4	Etoposide	0.01	uM	4	156.25	63.1	71.33	73.58
50057	SK-BR-3	10250-999-4	Etoposide	0.031623	uM	4	156.25	63.1	78.67	73.58
50057	SK-BR-3	10250-999-4	Etoposide	0.1	uM	4	156.25	63.1	62.67	73.58
50057	SK-BR-3	10250-999-4	Etoposide	0.31623	uM	4	156.25	63.1	72.0	73.58
50057	SK-BR-3	10250-999-4	Etoposide	1.0	uM	4	156.25	63.1	52.33	73.58
50057	SK-BR-3	10250-999-4	Etoposide	3.1623	uM	4	156.25	63.1	70.0	73.58
50057	SK-BR-3	10250-999-4	Etoposide	10.0	uM	4	156.25	63.1	55.0	73.58
50057	SK-BR-3	10250-999-4	Etoposide	19.9526	uM	4	156.25	63.1	39.0	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	0.0033113	uM	4	156.25	63.1	70.67	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	0.01	uM	4	156.25	63.1	83.0	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	0.031623	uM	4	156.25	63.1	82.33	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	0.1	uM	4	156.25	63.1	78.0	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	0.31623	uM	4	156.25	63.1	68.0	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	1.0	uM	4	156.25	63.1	67.33	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	3.1623	uM	4	156.25	63.1	109.33	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	10.0	uM	4	156.25	63.1	625.33	73.58
50057	SK-BR-3	10099-101-1	Nilotinib	19.9526	uM	4	156.25	63.1	2101.33	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	0.0033113	uM	4	156.25	63.1	88.0	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	0.01	uM	4	156.25	63.1	84.33	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	0.031623	uM	4	156.25	63.1	63.67	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	0.1	uM	4	156.25	63.1	81.67	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	0.31623	uM	4	156.25	63.1	97.67	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	1.0	uM	4	156.25	63.1	90.67	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	3.1623	uM	4	156.25	63.1	93.33	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	10.0	uM	4	156.25	63.1	81.33	73.58
50057	SK-BR-3	10049-101-1	PLX-4720	19.9526	uM	4	156.25	63.1	69.67	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	0.0016596	uM	4	156.25	63.1	79.33	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	0.0033113	uM	4	156.25	63.1	91.0	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	0.01	uM	4	156.25	63.1	95.33	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	0.031623	uM	4	156.25	63.1	85.67	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	0.1	uM	4	156.25	63.1	94.67	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	0.31623	uM	4	156.25	63.1	60.67	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	1.0	uM	4	156.25	63.1	90.0	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	3.1623	uM	4	156.25	63.1	44.67	73.58
50057	SK-BR-3	10024-101-1	NVP-TAE684	10.0	uM	4	156.25	63.1	46.67	73.58
50057	SK-BR-3	10071-101-1	Palbociclib	0.0033113	uM	4	156.25	63.1	64.0	81.08
50057	SK-BR-3	10071-101-1	Palbociclib	0.01	uM	4	156.25	63.1	69.33	81.08
50057	SK-BR-3	10071-101-1	Palbociclib	0.031623	uM	4	156.25	63.1	64.67	81.08
50057	SK-BR-3	10071-101-1	Palbociclib	0.1	uM	4	156.25	63.1	77.0	81.08
50057	SK-BR-3	10071-101-1	Palbociclib	0.31623	uM	4	156.25	63.1	70.67	81.08
50057	SK-BR-3	10071-101-1	Palbociclib	1.0	uM	4	156.25	63.1	59.67	81.08
50057	SK-BR-3	10071-101-1	Palbociclib	3.1623	uM	4	156.25	63.1	68.0	81.08
50057	SK-BR-3	10071-101-1	Palbociclib	10.0	uM	4	156.25	63.1	65.33	81.08
50057	SK-BR-3	10071-101-1	Palbociclib	19.9526	uM	4	156.25	63.1	83.67	81.08
50057	SK-BR-3	10146-101-3	Omipalisib	0.0016596	uM	4	312.5	180.13	185.33	254.83
50057	SK-BR-3	10146-101-3	Omipalisib	0.0033113	uM	4	312.5	180.13	197.0	254.83
50057	SK-BR-3	10146-101-3	Omipalisib	0.01	uM	4	312.5	180.13	176.67	254.83
50057	SK-BR-3	10146-101-3	Omipalisib	0.031623	uM	4	312.5	180.13	159.67	254.83
50057	SK-BR-3	10146-101-3	Omipalisib	0.1	uM	4	312.5	180.13	174.0	254.83
50057	SK-BR-3	10146-101-3	Omipalisib	0.31623	uM	4	312.5	180.13	150.0	254.83
50057	SK-BR-3	10146-101-3	Omipalisib	1.0	uM	4	312.5	180.13	127.0	254.83
50057	SK-BR-3	10146-101-3	Omipalisib	3.1623	uM	4	312.5	180.13	132.0	254.83
50057	SK-BR-3	10146-101-3	Omipalisib	10.0	uM	4	312.5	180.13	105.0	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	0.0016596	uM	4	312.5	180.13	285.0	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	0.0033113	uM	4	312.5	180.13	277.67	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	0.01	uM	4	312.5	180.13	272.67	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	0.031623	uM	4	312.5	180.13	214.0	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	0.1	uM	4	312.5	180.13	326.67	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	0.31623	uM	4	312.5	180.13	288.67	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	1.0	uM	4	312.5	180.13	249.33	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	3.1623	uM	4	312.5	180.13	262.33	254.83
50057	SK-BR-3	10264-999-2	Methotrexate	10.0	uM	4	312.5	180.13	259.67	254.83
